Local time,Open,High,Low,Close,Volume
08.08.2023 04:35:00.000 GMT+0200,1.09852,1.09854,1.09847,1.09852,133.6
08.08.2023 04:36:00.000 GMT+0200,1.09855,1.09869,1.09853,1.09862,169.83
08.08.2023 04:37:00.000 GMT+0200,1.09870,1.09880,1.09863,1.09880,141.84
08.08.2023 04:38:00.000 GMT+0200,1.09880,1.09882,1.09877,1.09879,222.75
08.08.2023 04:39:00.000 GMT+0200,1.09879,1.09891,1.09879,1.09891,188.64
08.08.2023 04:40:00.000 GMT+0200,1.09891,1.09893,1.09888,1.09891,236.52
08.08.2023 04:41:00.000 GMT+0200,1.09890,1.09894,1.09884,1.09884,145.35
08.08.2023 04:42:00.000 GMT+0200,1.09885,1.09887,1.09881,1.09882,146.7
08.08.2023 04:43:00.000 GMT+0200,1.09883,1.09888,1.09882,1.09882,253.62
08.08.2023 04:44:00.000 GMT+0200,1.09881,1.09882,1.09872,1.09875,145.98
08.08.2023 04:45:00.000 GMT+0200,1.09876,1.09876,1.09868,1.09868,93.69
08.08.2023 04:46:00.000 GMT+0200,1.09869,1.09869,1.09863,1.09868,67.05
08.08.2023 04:47:00.000 GMT+0200,1.09868,1.09868,1.09864,1.09864,92.58
08.08.2023 04:48:00.000 GMT+0200,1.09864,1.09869,1.09861,1.09867,206.64
08.08.2023 04:49:00.000 GMT+0200,1.09866,1.09869,1.09862,1.09863,192.28
08.08.2023 04:50:00.000 GMT+0200,1.09864,1.09864,1.09862,1.09863,99.9
08.08.2023 04:51:00.000 GMT+0200,1.09863,1.09874,1.09863,1.09873,184.12
08.08.2023 04:52:00.000 GMT+0200,1.09874,1.09878,1.09873,1.09873,103.05
08.08.2023 04:53:00.000 GMT+0200,1.09873,1.09873,1.09868,1.09872,82.8
08.08.2023 04:54:00.000 GMT+0200,1.09873,1.09873,1.09867,1.09867,119.7
08.08.2023 04:55:00.000 GMT+0200,1.09867,1.09885,1.09867,1.09883,153.9
08.08.2023 04:56:00.000 GMT+0200,1.09883,1.09889,1.09881,1.09884,129.58
08.08.2023 04:57:00.000 GMT+0200,1.09885,1.09891,1.09883,1.09891,65.32
08.08.2023 04:58:00.000 GMT+0200,1.09891,1.09893,1.09886,1.09888,153.6
08.08.2023 04:59:00.000 GMT+0200,1.09888,1.09888,1.09883,1.09883,98.25
08.08.2023 05:00:00.000 GMT+0200,1.09883,1.09885,1.09869,1.09869,81.1
08.08.2023 05:01:00.000 GMT+0200,1.09870,1.09882,1.09870,1.09872,227.25
08.08.2023 05:02:00.000 GMT+0200,1.09873,1.09874,1.09871,1.09873,266.4
08.08.2023 05:03:00.000 GMT+0200,1.09873,1.09874,1.09868,1.09870,341.22
08.08.2023 05:04:00.000 GMT+0200,1.09871,1.09873,1.09870,1.09872,269.55
08.08.2023 05:05:00.000 GMT+0200,1.09872,1.09874,1.09867,1.09870,153
08.08.2023 05:06:00.000 GMT+0200,1.09871,1.09882,1.09871,1.09882,172.35
08.08.2023 05:07:00.000 GMT+0200,1.09882,1.09882,1.09873,1.09873,94.5
08.08.2023 05:08:00.000 GMT+0200,1.09873,1.09874,1.09856,1.09858,242.49
08.08.2023 05:09:00.000 GMT+0200,1.09858,1.09861,1.09855,1.09859,235.62
08.08.2023 05:10:00.000 GMT+0200,1.09858,1.09859,1.09852,1.09859,143.29
08.08.2023 05:11:00.000 GMT+0200,1.09858,1.09872,1.09858,1.09871,162.65
08.08.2023 05:12:00.000 GMT+0200,1.09873,1.09879,1.09871,1.09874,120.34
08.08.2023 05:13:00.000 GMT+0200,1.09874,1.09894,1.09873,1.09894,156.15
08.08.2023 05:14:00.000 GMT+0200,1.09894,1.09895,1.09885,1.09893,159.02
08.08.2023 05:15:00.000 GMT+0200,1.09894,1.09897,1.09894,1.09896,101.88
08.08.2023 05:16:00.000 GMT+0200,1.09900,1.09904,1.09897,1.09901,96.71
08.08.2023 05:17:00.000 GMT+0200,1.09899,1.09899,1.09889,1.09892,127.78
08.08.2023 05:18:00.000 GMT+0200,1.09890,1.09890,1.09882,1.09884,62.55
08.08.2023 05:19:00.000 GMT+0200,1.09884,1.09884,1.09878,1.09879,83.2
08.08.2023 05:20:00.000 GMT+0200,1.09878,1.09890,1.09878,1.09884,79.2
08.08.2023 05:21:00.000 GMT+0200,1.09884,1.09884,1.09878,1.09882,68.4
08.08.2023 05:22:00.000 GMT+0200,1.09881,1.09884,1.09865,1.09865,85.5
08.08.2023 05:23:00.000 GMT+0200,1.09865,1.09868,1.09864,1.09864,16.2
08.08.2023 05:24:00.000 GMT+0200,1.09865,1.09874,1.09865,1.09869,97.2
08.08.2023 05:25:00.000 GMT+0200,1.09869,1.09877,1.09866,1.09874,36.9
08.08.2023 05:26:00.000 GMT+0200,1.09874,1.09875,1.09866,1.09866,32.85
08.08.2023 05:27:00.000 GMT+0200,1.09866,1.09868,1.09862,1.09865,41.4
08.08.2023 05:28:00.000 GMT+0200,1.09864,1.09869,1.09864,1.09869,28.35
08.08.2023 05:29:00.000 GMT+0200,1.09867,1.09873,1.09866,1.09870,86.04
08.08.2023 05:30:00.000 GMT+0200,1.09871,1.09875,1.09870,1.09873,58.05
08.08.2023 05:31:00.000 GMT+0200,1.09873,1.09880,1.09871,1.09871,110.34
08.08.2023 05:32:00.000 GMT+0200,1.09870,1.09873,1.09870,1.09872,229.05
08.08.2023 05:33:00.000 GMT+0200,1.09872,1.09872,1.09863,1.09863,103.68
08.08.2023 05:34:00.000 GMT+0200,1.09863,1.09863,1.09846,1.09848,158.49
08.08.2023 05:35:00.000 GMT+0200,1.09848,1.09849,1.09844,1.09847,76.5
08.08.2023 05:36:00.000 GMT+0200,1.09848,1.09857,1.09847,1.09854,186.3
08.08.2023 05:37:00.000 GMT+0200,1.09854,1.09854,1.09850,1.09851,55.89
08.08.2023 05:38:00.000 GMT+0200,1.09852,1.09856,1.09851,1.09853,148.95
08.08.2023 05:39:00.000 GMT+0200,1.09852,1.09853,1.09847,1.09848,111.27
08.08.2023 05:40:00.000 GMT+0200,1.09848,1.09854,1.09842,1.09842,197.55
08.08.2023 05:41:00.000 GMT+0200,1.09843,1.09847,1.09843,1.09847,227.97
08.08.2023 05:42:00.000 GMT+0200,1.09846,1.09847,1.09843,1.09845,221.46
08.08.2023 05:43:00.000 GMT+0200,1.09844,1.09845,1.09832,1.09836,246.91
08.08.2023 05:44:00.000 GMT+0200,1.09838,1.09838,1.09831,1.09833,177.48
08.08.2023 05:45:00.000 GMT+0200,1.09833,1.09839,1.09831,1.09834,185.67
08.08.2023 05:46:00.000 GMT+0200,1.09835,1.09839,1.09832,1.09832,215.94
08.08.2023 05:47:00.000 GMT+0200,1.09832,1.09835,1.09827,1.09833,137.64
08.08.2023 05:48:00.000 GMT+0200,1.09833,1.09839,1.09830,1.09831,129.96
08.08.2023 05:49:00.000 GMT+0200,1.09830,1.09834,1.09829,1.09833,175.14
08.08.2023 05:50:00.000 GMT+0200,1.09833,1.09839,1.09832,1.09836,151.38
08.08.2023 05:51:00.000 GMT+0200,1.09836,1.09836,1.09832,1.09833,137.7
08.08.2023 05:52:00.000 GMT+0200,1.09833,1.09838,1.09828,1.09836,153.63
08.08.2023 05:53:00.000 GMT+0200,1.09837,1.09844,1.09836,1.09840,94.95
08.08.2023 05:54:00.000 GMT+0200,1.09840,1.09841,1.09837,1.09838,80.1
08.08.2023 05:55:00.000 GMT+0200,1.09838,1.09839,1.09831,1.09832,100.8
08.08.2023 05:56:00.000 GMT+0200,1.09832,1.09832,1.09813,1.09813,157.95
08.08.2023 05:57:00.000 GMT+0200,1.09813,1.09820,1.09813,1.09820,120.15
08.08.2023 05:58:00.000 GMT+0200,1.09821,1.09821,1.09818,1.09819,140.94
08.08.2023 05:59:00.000 GMT+0200,1.09819,1.09819,1.09817,1.09818,68.4
08.08.2023 06:00:00.000 GMT+0200,1.09817,1.09819,1.09808,1.09808,71.2
08.08.2023 06:01:00.000 GMT+0200,1.09807,1.09807,1.09800,1.09805,106.65
08.08.2023 06:02:00.000 GMT+0200,1.09804,1.09808,1.09804,1.09808,64.5
08.08.2023 06:03:00.000 GMT+0200,1.09807,1.09823,1.09807,1.09822,53.37
08.08.2023 06:04:00.000 GMT+0200,1.09822,1.09823,1.09811,1.09811,78.84
08.08.2023 06:05:00.000 GMT+0200,1.09809,1.09818,1.09809,1.09818,113.13
08.08.2023 06:06:00.000 GMT+0200,1.09818,1.09825,1.09818,1.09824,51.48
08.08.2023 06:07:00.000 GMT+0200,1.09825,1.09830,1.09823,1.09830,150.3
08.08.2023 06:08:00.000 GMT+0200,1.09830,1.09833,1.09827,1.09830,189.54
08.08.2023 06:09:00.000 GMT+0200,1.09831,1.09833,1.09828,1.09828,153.45
08.08.2023 06:10:00.000 GMT+0200,1.09827,1.09827,1.09819,1.09819,78.79
08.08.2023 06:11:00.000 GMT+0200,1.09820,1.09820,1.09813,1.09818,64.02
08.08.2023 06:12:00.000 GMT+0200,1.09818,1.09819,1.09812,1.09814,270.54
08.08.2023 06:13:00.000 GMT+0200,1.09816,1.09832,1.09816,1.09829,116.1
08.08.2023 06:14:00.000 GMT+0200,1.09830,1.09836,1.09829,1.09835,149.49
08.08.2023 06:15:00.000 GMT+0200,1.09833,1.09839,1.09833,1.09838,118.98
08.08.2023 06:16:00.000 GMT+0200,1.09838,1.09848,1.09836,1.09848,90.18
08.08.2023 06:17:00.000 GMT+0200,1.09847,1.09851,1.09846,1.09851,54.9
08.08.2023 06:18:00.000 GMT+0200,1.09851,1.09854,1.09848,1.09849,72
08.08.2023 06:19:00.000 GMT+0200,1.09849,1.09850,1.09844,1.09849,50.4
08.08.2023 06:20:00.000 GMT+0200,1.09850,1.09850,1.09844,1.09844,35.52
08.08.2023 06:21:00.000 GMT+0200,1.09844,1.09851,1.09839,1.09851,56.7
08.08.2023 06:22:00.000 GMT+0200,1.09851,1.09851,1.09843,1.09843,127.34
08.08.2023 06:23:00.000 GMT+0200,1.09844,1.09857,1.09843,1.09857,155.34
08.08.2023 06:24:00.000 GMT+0200,1.09857,1.09857,1.09849,1.09850,145.29
08.08.2023 06:25:00.000 GMT+0200,1.09850,1.09852,1.09844,1.09845,253.89
08.08.2023 06:26:00.000 GMT+0200,1.09845,1.09855,1.09845,1.09854,181.08
08.08.2023 06:27:00.000 GMT+0200,1.09853,1.09863,1.09853,1.09862,225.93
08.08.2023 06:28:00.000 GMT+0200,1.09862,1.09864,1.09851,1.09852,194.4
08.08.2023 06:29:00.000 GMT+0200,1.09853,1.09865,1.09852,1.09865,238.05
08.08.2023 06:30:00.000 GMT+0200,1.09865,1.09873,1.09860,1.09873,338.39
08.08.2023 06:31:00.000 GMT+0200,1.09873,1.09874,1.09854,1.09855,449.34
08.08.2023 06:32:00.000 GMT+0200,1.09854,1.09863,1.09854,1.09862,333
08.08.2023 06:33:00.000 GMT+0200,1.09861,1.09865,1.09859,1.09865,115.2
08.08.2023 06:34:00.000 GMT+0200,1.09866,1.09871,1.09865,1.09865,142.74
08.08.2023 06:35:00.000 GMT+0200,1.09866,1.09870,1.09865,1.09870,163.51
08.08.2023 06:36:00.000 GMT+0200,1.09870,1.09880,1.09863,1.09863,162.9
08.08.2023 06:37:00.000 GMT+0200,1.09861,1.09865,1.09858,1.09864,271.47
08.08.2023 06:38:00.000 GMT+0200,1.09866,1.09876,1.09866,1.09876,74.62
08.08.2023 06:39:00.000 GMT+0200,1.09877,1.09877,1.09863,1.09863,145.52
08.08.2023 06:40:00.000 GMT+0200,1.09863,1.09869,1.09861,1.09869,177.4
08.08.2023 06:41:00.000 GMT+0200,1.09868,1.09875,1.09864,1.09875,211.29
08.08.2023 06:42:00.000 GMT+0200,1.09877,1.09881,1.09874,1.09881,241.39
08.08.2023 06:43:00.000 GMT+0200,1.09881,1.09885,1.09879,1.09884,116.74
08.08.2023 06:44:00.000 GMT+0200,1.09885,1.09885,1.09882,1.09885,52.29
08.08.2023 06:45:00.000 GMT+0200,1.09884,1.09889,1.09883,1.09889,80.64
08.08.2023 06:46:00.000 GMT+0200,1.09890,1.09891,1.09889,1.09889,39.15
08.08.2023 06:47:00.000 GMT+0200,1.09888,1.09895,1.09888,1.09895,76.14
08.08.2023 06:48:00.000 GMT+0200,1.09895,1.09896,1.09894,1.09895,40.05
08.08.2023 06:49:00.000 GMT+0200,1.09896,1.09897,1.09883,1.09884,174.69
08.08.2023 06:50:00.000 GMT+0200,1.09882,1.09884,1.09882,1.09883,47.88
08.08.2023 06:51:00.000 GMT+0200,1.09884,1.09885,1.09878,1.09879,173.74
08.08.2023 06:52:00.000 GMT+0200,1.09883,1.09891,1.09883,1.09890,92.34
08.08.2023 06:53:00.000 GMT+0200,1.09889,1.09891,1.09889,1.09891,32.85
08.08.2023 06:54:00.000 GMT+0200,1.09891,1.09891,1.09890,1.09891,34.2
08.08.2023 06:55:00.000 GMT+0200,1.09891,1.09891,1.09889,1.09890,54.9
08.08.2023 06:56:00.000 GMT+0200,1.09893,1.09899,1.09893,1.09899,77.85
08.08.2023 06:57:00.000 GMT+0200,1.09900,1.09910,1.09900,1.09907,174.24
08.08.2023 06:58:00.000 GMT+0200,1.09907,1.09913,1.09904,1.09913,266.05
08.08.2023 06:59:00.000 GMT+0200,1.09912,1.09925,1.09911,1.09921,221.9
08.08.2023 07:00:00.000 GMT+0200,1.09922,1.09926,1.09916,1.09921,161.82
08.08.2023 07:01:00.000 GMT+0200,1.09920,1.09923,1.09909,1.09909,170.28
08.08.2023 07:02:00.000 GMT+0200,1.09909,1.09915,1.09901,1.09914,325.65
08.08.2023 07:03:00.000 GMT+0200,1.09915,1.09915,1.09909,1.09910,193.59
08.08.2023 07:04:00.000 GMT+0200,1.09909,1.09917,1.09908,1.09915,183.63
08.08.2023 07:05:00.000 GMT+0200,1.09915,1.09917,1.09915,1.09917,188.64
08.08.2023 07:06:00.000 GMT+0200,1.09917,1.09918,1.09910,1.09915,72.18
08.08.2023 07:07:00.000 GMT+0200,1.09915,1.09917,1.09913,1.09916,105.39
08.08.2023 07:08:00.000 GMT+0200,1.09917,1.09923,1.09915,1.09917,164.7
08.08.2023 07:09:00.000 GMT+0200,1.09917,1.09917,1.09908,1.09908,212.31
08.08.2023 07:10:00.000 GMT+0200,1.09910,1.09914,1.09908,1.09913,115.92
08.08.2023 07:11:00.000 GMT+0200,1.09914,1.09919,1.09914,1.09919,49.05
08.08.2023 07:12:00.000 GMT+0200,1.09920,1.09930,1.09920,1.09929,58.14
08.08.2023 07:13:00.000 GMT+0200,1.09929,1.09935,1.09927,1.09935,17.1
08.08.2023 07:14:00.000 GMT+0200,1.09935,1.09940,1.09935,1.09939,24.3
08.08.2023 07:15:00.000 GMT+0200,1.09940,1.09945,1.09940,1.09943,79.32
08.08.2023 07:16:00.000 GMT+0200,1.09944,1.09944,1.09939,1.09939,90
08.08.2023 07:17:00.000 GMT+0200,1.09939,1.09939,1.09934,1.09939,49.77
08.08.2023 07:18:00.000 GMT+0200,1.09938,1.09943,1.09938,1.09943,81
08.08.2023 07:19:00.000 GMT+0200,1.09944,1.09949,1.09939,1.09939,100.8
08.08.2023 07:20:00.000 GMT+0200,1.09940,1.09945,1.09940,1.09945,15.3
08.08.2023 07:21:00.000 GMT+0200,1.09944,1.09945,1.09943,1.09944,23.4
08.08.2023 07:22:00.000 GMT+0200,1.09944,1.09944,1.09928,1.09928,110.43
08.08.2023 07:23:00.000 GMT+0200,1.09927,1.09927,1.09915,1.09915,134.59
08.08.2023 07:24:00.000 GMT+0200,1.09914,1.09914,1.09905,1.09908,182.25
08.08.2023 07:25:00.000 GMT+0200,1.09908,1.09913,1.09903,1.09913,88.2
08.08.2023 07:26:00.000 GMT+0200,1.09914,1.09918,1.09912,1.09913,56.7
08.08.2023 07:27:00.000 GMT+0200,1.09912,1.09914,1.09909,1.09914,24.3
08.08.2023 07:28:00.000 GMT+0200,1.09912,1.09914,1.09909,1.09909,69.3
08.08.2023 07:29:00.000 GMT+0200,1.09909,1.09914,1.09909,1.09909,60.75
08.08.2023 07:30:00.000 GMT+0200,1.09911,1.09912,1.09898,1.09901,108.54
08.08.2023 07:31:00.000 GMT+0200,1.09900,1.09904,1.09897,1.09904,95.96
08.08.2023 07:32:00.000 GMT+0200,1.09905,1.09918,1.09901,1.09914,105.25
08.08.2023 07:33:00.000 GMT+0200,1.09914,1.09915,1.09904,1.09915,101.79
08.08.2023 07:34:00.000 GMT+0200,1.09915,1.09924,1.09915,1.09924,77.4
08.08.2023 07:35:00.000 GMT+0200,1.09926,1.09930,1.09922,1.09930,69.69
08.08.2023 07:36:00.000 GMT+0200,1.09931,1.09940,1.09931,1.09939,116.85
08.08.2023 07:37:00.000 GMT+0200,1.09939,1.09942,1.09932,1.09942,76.5
08.08.2023 07:38:00.000 GMT+0200,1.09945,1.09945,1.09936,1.09939,36
08.08.2023 07:39:00.000 GMT+0200,1.09939,1.09943,1.09938,1.09940,74.79
08.08.2023 07:40:00.000 GMT+0200,1.09940,1.09940,1.09930,1.09930,31.5
08.08.2023 07:41:00.000 GMT+0200,1.09930,1.09930,1.09924,1.09924,60.93
08.08.2023 07:42:00.000 GMT+0200,1.09924,1.09927,1.09917,1.09918,189.9
08.08.2023 07:43:00.000 GMT+0200,1.09919,1.09919,1.09909,1.09909,127.35
08.08.2023 07:44:00.000 GMT+0200,1.09908,1.09909,1.09902,1.09902,114.3
08.08.2023 07:45:00.000 GMT+0200,1.09902,1.09910,1.09902,1.09910,98.23
08.08.2023 07:46:00.000 GMT+0200,1.09909,1.09915,1.09907,1.09914,92.07
08.08.2023 07:47:00.000 GMT+0200,1.09914,1.09925,1.09905,1.09919,208.14
08.08.2023 07:48:00.000 GMT+0200,1.09920,1.09933,1.09914,1.09927,323.82
08.08.2023 07:49:00.000 GMT+0200,1.09928,1.09928,1.09919,1.09920,296.01
08.08.2023 07:50:00.000 GMT+0200,1.09919,1.09928,1.09916,1.09918,233.73
08.08.2023 07:51:00.000 GMT+0200,1.09919,1.09920,1.09903,1.09906,284.57
08.08.2023 07:52:00.000 GMT+0200,1.09905,1.09930,1.09905,1.09930,286.65
08.08.2023 07:53:00.000 GMT+0200,1.09931,1.09954,1.09929,1.09938,553.15
08.08.2023 07:54:00.000 GMT+0200,1.09939,1.09940,1.09929,1.09934,281.78
08.08.2023 07:55:00.000 GMT+0200,1.09934,1.09950,1.09929,1.09943,273.81
08.08.2023 07:56:00.000 GMT+0200,1.09943,1.09959,1.09943,1.09949,415.49
08.08.2023 07:57:00.000 GMT+0200,1.09948,1.09964,1.09942,1.09962,329.15
08.08.2023 07:58:00.000 GMT+0200,1.09962,1.09977,1.09958,1.09977,289.65
08.08.2023 07:59:00.000 GMT+0200,1.09977,1.09990,1.09971,1.09988,588.72
08.08.2023 08:00:00.000 GMT+0200,1.09989,1.09996,1.09963,1.09969,531.78
08.08.2023 08:01:00.000 GMT+0200,1.09969,1.10006,1.09969,1.10002,404.08
08.08.2023 08:02:00.000 GMT+0200,1.10003,1.10007,1.09985,1.09998,391.68
08.08.2023 08:03:00.000 GMT+0200,1.09997,1.09997,1.09985,1.09994,340.98
08.08.2023 08:04:00.000 GMT+0200,1.09995,1.09998,1.09975,1.09977,284.85
08.08.2023 08:05:00.000 GMT+0200,1.09978,1.09985,1.09969,1.09975,292.98
08.08.2023 08:06:00.000 GMT+0200,1.09975,1.09976,1.09954,1.09958,232.95
08.08.2023 08:07:00.000 GMT+0200,1.09959,1.09973,1.09955,1.09959,187.86
08.08.2023 08:08:00.000 GMT+0200,1.09960,1.09962,1.09941,1.09942,327.02
08.08.2023 08:09:00.000 GMT+0200,1.09943,1.09954,1.09939,1.09954,368.01
08.08.2023 08:10:00.000 GMT+0200,1.09958,1.09958,1.09944,1.09946,252.9
08.08.2023 08:11:00.000 GMT+0200,1.09948,1.09966,1.09948,1.09955,299.28
08.08.2023 08:12:00.000 GMT+0200,1.09956,1.09957,1.09934,1.09953,461.19
08.08.2023 08:13:00.000 GMT+0200,1.09953,1.09965,1.09948,1.09963,476.49
08.08.2023 08:14:00.000 GMT+0200,1.09964,1.09965,1.09949,1.09951,230.36
08.08.2023 08:15:00.000 GMT+0200,1.09950,1.09967,1.09946,1.09966,371.83
08.08.2023 08:16:00.000 GMT+0200,1.09965,1.09975,1.09963,1.09969,454.62
08.08.2023 08:17:00.000 GMT+0200,1.09969,1.09988,1.09968,1.09969,392.73
08.08.2023 08:18:00.000 GMT+0200,1.09972,1.09981,1.09962,1.09978,322.92
08.08.2023 08:19:00.000 GMT+0200,1.09977,1.09984,1.09961,1.09963,283.8
08.08.2023 08:20:00.000 GMT+0200,1.09963,1.09964,1.09958,1.09963,351
08.08.2023 08:21:00.000 GMT+0200,1.09964,1.09983,1.09964,1.09978,233.39
08.08.2023 08:22:00.000 GMT+0200,1.09979,1.09979,1.09967,1.09968,191.9
08.08.2023 08:23:00.000 GMT+0200,1.09968,1.09974,1.09963,1.09972,260.55
08.08.2023 08:24:00.000 GMT+0200,1.09971,1.09985,1.09963,1.09983,226.08
08.08.2023 08:25:00.000 GMT+0200,1.09984,1.10005,1.09980,1.10005,331.02
08.08.2023 08:26:00.000 GMT+0200,1.10005,1.10017,1.10002,1.10015,209.14
08.08.2023 08:27:00.000 GMT+0200,1.10013,1.10026,1.10003,1.10015,307.92
08.08.2023 08:28:00.000 GMT+0200,1.10018,1.10018,1.09998,1.10004,310.83
08.08.2023 08:29:00.000 GMT+0200,1.10004,1.10009,1.09998,1.10000,262.2
08.08.2023 08:30:00.000 GMT+0200,1.10001,1.10025,1.10001,1.10021,148.26
08.08.2023 08:31:00.000 GMT+0200,1.10021,1.10045,1.10019,1.10029,422.68
08.08.2023 08:32:00.000 GMT+0200,1.10028,1.10030,1.10014,1.10030,228.42
08.08.2023 08:33:00.000 GMT+0200,1.10031,1.10041,1.10031,1.10039,122.49
08.08.2023 08:34:00.000 GMT+0200,1.10041,1.10080,1.10038,1.10065,220.41
08.08.2023 08:35:00.000 GMT+0200,1.10065,1.10075,1.10055,1.10064,165.83
08.08.2023 08:36:00.000 GMT+0200,1.10064,1.10075,1.10059,1.10068,232.29
08.08.2023 08:37:00.000 GMT+0200,1.10068,1.10080,1.10067,1.10067,237.86
08.08.2023 08:38:00.000 GMT+0200,1.10066,1.10066,1.10056,1.10061,135.05
08.08.2023 08:39:00.000 GMT+0200,1.10061,1.10068,1.10055,1.10061,122.85
08.08.2023 08:40:00.000 GMT+0200,1.10061,1.10080,1.10050,1.10076,385.77
08.08.2023 08:41:00.000 GMT+0200,1.10075,1.10111,1.10070,1.10091,473.25
08.08.2023 08:42:00.000 GMT+0200,1.10091,1.10091,1.10079,1.10080,283.23
08.08.2023 08:43:00.000 GMT+0200,1.10079,1.10079,1.10064,1.10070,272.42
08.08.2023 08:44:00.000 GMT+0200,1.10070,1.10084,1.10066,1.10080,272.73
08.08.2023 08:45:00.000 GMT+0200,1.10079,1.10080,1.10054,1.10055,379.56
08.08.2023 08:46:00.000 GMT+0200,1.10054,1.10064,1.10044,1.10061,313.31
08.08.2023 08:47:00.000 GMT+0200,1.10060,1.10061,1.10049,1.10056,324.18
08.08.2023 08:48:00.000 GMT+0200,1.10056,1.10061,1.10050,1.10051,433.06
08.08.2023 08:49:00.000 GMT+0200,1.10052,1.10055,1.10044,1.10048,405.33
08.08.2023 08:50:00.000 GMT+0200,1.10049,1.10064,1.10049,1.10055,206.35
08.08.2023 08:51:00.000 GMT+0200,1.10054,1.10055,1.10040,1.10049,405.04
08.08.2023 08:52:00.000 GMT+0200,1.10048,1.10051,1.10025,1.10029,429.44
08.08.2023 08:53:00.000 GMT+0200,1.10029,1.10029,1.10014,1.10015,447.58
08.08.2023 08:54:00.000 GMT+0200,1.10015,1.10015,1.09996,1.10010,287.37
08.08.2023 08:55:00.000 GMT+0200,1.10006,1.10006,1.09986,1.10004,390.69
08.08.2023 08:56:00.000 GMT+0200,1.10003,1.10009,1.09980,1.09984,624.96
08.08.2023 08:57:00.000 GMT+0200,1.09984,1.09986,1.09974,1.09975,334.38
08.08.2023 08:58:00.000 GMT+0200,1.09975,1.09980,1.09971,1.09980,292.14
08.08.2023 08:59:00.000 GMT+0200,1.09980,1.09980,1.09966,1.09975,616.56
08.08.2023 09:00:00.000 GMT+0200,1.09975,1.09981,1.09945,1.09950,853.16
08.08.2023 09:01:00.000 GMT+0200,1.09948,1.09950,1.09914,1.09920,777.33
08.08.2023 09:02:00.000 GMT+0200,1.09919,1.09927,1.09912,1.09927,815.21
08.08.2023 09:03:00.000 GMT+0200,1.09927,1.09934,1.09918,1.09933,668.53
08.08.2023 09:04:00.000 GMT+0200,1.09932,1.09951,1.09929,1.09947,709.04
08.08.2023 09:05:00.000 GMT+0200,1.09949,1.09957,1.09948,1.09950,453.6
08.08.2023 09:06:00.000 GMT+0200,1.09950,1.09955,1.09929,1.09933,623.38
08.08.2023 09:07:00.000 GMT+0200,1.09933,1.09966,1.09931,1.09962,280.38
08.08.2023 09:08:00.000 GMT+0200,1.09961,1.09965,1.09955,1.09958,320.4
08.08.2023 09:09:00.000 GMT+0200,1.09957,1.09965,1.09939,1.09939,493.47
08.08.2023 09:10:00.000 GMT+0200,1.09940,1.09942,1.09931,1.09939,404.4
08.08.2023 09:11:00.000 GMT+0200,1.09938,1.09956,1.09931,1.09940,566.49
08.08.2023 09:12:00.000 GMT+0200,1.09940,1.09940,1.09922,1.09930,243.24
08.08.2023 09:13:00.000 GMT+0200,1.09928,1.09955,1.09923,1.09949,474.75
08.08.2023 09:14:00.000 GMT+0200,1.09950,1.09953,1.09936,1.09946,570.34
08.08.2023 09:15:00.000 GMT+0200,1.09945,1.09947,1.09924,1.09936,421.85
08.08.2023 09:16:00.000 GMT+0200,1.09935,1.09946,1.09921,1.09939,387.21
08.08.2023 09:17:00.000 GMT+0200,1.09937,1.09945,1.09923,1.09940,522.49
08.08.2023 09:18:00.000 GMT+0200,1.09939,1.09943,1.09920,1.09921,441.15
08.08.2023 09:19:00.000 GMT+0200,1.09917,1.09917,1.09895,1.09900,460.25
08.08.2023 09:20:00.000 GMT+0200,1.09900,1.09900,1.09849,1.09850,562.95
08.08.2023 09:21:00.000 GMT+0200,1.09851,1.09869,1.09841,1.09861,488.92
08.08.2023 09:22:00.000 GMT+0200,1.09860,1.09868,1.09855,1.09859,325.53
08.08.2023 09:23:00.000 GMT+0200,1.09860,1.09877,1.09858,1.09871,419.76
08.08.2023 09:24:00.000 GMT+0200,1.09871,1.09886,1.09865,1.09876,519.3
08.08.2023 09:25:00.000 GMT+0200,1.09875,1.09876,1.09858,1.09864,421.2
08.08.2023 09:26:00.000 GMT+0200,1.09865,1.09865,1.09850,1.09852,260.73
08.08.2023 09:27:00.000 GMT+0200,1.09852,1.09869,1.09847,1.09852,228.27
08.08.2023 09:28:00.000 GMT+0200,1.09851,1.09853,1.09834,1.09837,277.35
08.08.2023 09:29:00.000 GMT+0200,1.09837,1.09839,1.09809,1.09821,422.2
08.08.2023 09:30:00.000 GMT+0200,1.09820,1.09822,1.09806,1.09815,312.51
08.08.2023 09:31:00.000 GMT+0200,1.09813,1.09813,1.09757,1.09757,453.2
08.08.2023 09:32:00.000 GMT+0200,1.09757,1.09770,1.09740,1.09751,646.29
08.08.2023 09:33:00.000 GMT+0200,1.09751,1.09774,1.09745,1.09774,722.46
08.08.2023 09:34:00.000 GMT+0200,1.09775,1.09784,1.09768,1.09780,608.02
08.08.2023 09:35:00.000 GMT+0200,1.09779,1.09780,1.09736,1.09749,573.69
08.08.2023 09:36:00.000 GMT+0200,1.09748,1.09767,1.09739,1.09763,665.72
08.08.2023 09:37:00.000 GMT+0200,1.09764,1.09779,1.09753,1.09776,357.69
08.08.2023 09:38:00.000 GMT+0200,1.09777,1.09793,1.09770,1.09777,584.18
